date,COUNT,Status Code,Branch Name,Month,Year
8/1/2018,319,EE,GE4,8,2018
9/1/2018,423,EE,GE4,9,2018
9/1/2018,7,EE,GE4,9,2018
10/1/2018,496,EE,GE4,10,2018
10/1/2018,2,EE,GE4,10,2018
11/1/2018,369,EE,GE4,11,2018
11/1/2018,41,EE,GE4,11,2018
12/1/2018,236,EE,GE4,12,2018
1/1/2018,137,UE,GE4,1,2018
1/1/2018,51,UE,GE4,1,2018
2/1/2018,76,UE,GE4,2,2018
2/1/2018,10,UE,GE4,2,2018
3/1/2018,153,UE,GE4,3,2018
4/1/2018,170,UE,GE4,4,2018
5/1/2018,196,UE,GE4,5,2018
6/1/2018,140,UE,GE4,6,2018
6/1/2018,59,UE,GE4,6,2018
7/1/2018,219,UE,GE4,7,2018
7/1/2018,40,UE,GE4,7,2018
8/1/2018,152,UE,GE4,8,2018
9/1/2018,98,UE,GE4,9,2018
10/1/2018,288,UE,GE4,10,2018
11/1/2018,310,UE,GE4,11,2018
11/1/2018,25,UE,GE4,11,2018
12/1/2018,199,UE,GE4,12,2018
1/1/2018,41,UE,GE4,1,2018
1/1/2018,15,UE,GE4,1,2018
2/1/2018,42,UE,GE4,2,2018
2/1/2018,9,UE,GE4,2,2018
3/1/2018,35,UE,GE4,3,2018
3/1/2018,2,UE,GE4,3,2018
4/1/2018,15,UE,GE4,4,2018
5/1/2018,26,UE,GE4,5,2018
6/1/2018,149,UE,GE4,6,2018
6/1/2018,299,UE,GE4,6,2018
7/1/2018,39,UE,GE4,7,2018
7/1/2018,4,UE,GE4,7,2018
8/1/2018,32,UE,GE4,8,2018
9/1/2018,35,UE,GE4,9,2018
10/1/2018,39,UE,GE4,10,2018
11/1/2018,69,UE,GE4,11,2018
11/1/2018,3,UE,GE4,11,2018
12/1/2018,65,UE,GE4,12,2018
1/1/2019,3594,C,GE4,1,2019
1/1/2019,783,C,GE4,1,2019
2/1/2019,2604,C,GE4,2,2019
2/1/2019,181,C,GE4,2,2019
3/1/2019,3275,C,GE4,3,2019
3/1/2019,1,C,GE4,3,2019
1/1/2019,327,EE,GE4,1,2019
1/1/2019,30,EE,GE4,1,2019
2/1/2019,368,EE,GE4,2,2019
2/1/2019,6,EE,GE4,2,2019
3/1/2019,392,EE,GE4,3,2019
3/1/2019,66,EE,GE4,3,2019
4/1/2019,542,EE,GE4,4,2019
4/1/2019,39,EE,GE4,4,2019
5/1/2019,525,EE,GE4,5,2019
2/1/2019,1207,C,GE4,2,2019
2/1/2019,109,C,GE4,2,2019
3/1/2019,2289,C,GE4,3,2019
3/1/2019,522,C,GE4,3,2019
4/1/2019,4892,C,GE4,4,2019
4/1/2019,663,C,GE4,4,2019
5/1/2019,5445,C,GE4,5,2019
1/1/2019,187,UE,GE4,1,2019
1/1/2019,26,UE,GE4,1,2019
2/1/2019,160,UE,GE4,2,2019
2/1/2019,14,UE,GE4,2,2019
3/1/2019,183,UE,GE4,3,2019
3/1/2019,18,UE,GE4,3,2019
4/1/2019,242,UE,GE4,4,2019
4/1/2019,26,UE,GE4,4,2019
5/1/2019,237,UE,GE4,5,2019
1/1/2019,49,UE,GE4,1,2019
1/1/2019,11,UE,GE4,1,2019
2/1/2019,68,UE,GE4,2,2019
2/1/2019,3,UE,GE4,2,2019
3/1/2019,181,UE,GE4,3,2019
3/1/2019,4,UE,GE4,3,2019
4/1/2019,170,UE,GE4,4,2019
4/1/2019,31,UE,GE4,4,2019
5/1/2019,130,UE,GE4,5,2019
11/1/2015,70,C,HK5,11,2015
11/1/2015,108,C,HK5,11,2015
12/1/2015,558,C,HK5,12,2015
12/1/2015,60,C,HK5,12,2015
12/1/2015,81,C,HK5,12,2015
12/1/2015,19,C,HK5,12,2015
11/1/2015,1,EE,HK5,11,2015
11/1/2015,22,EE,HK5,11,2015
11/1/2015,1,EE,HK5,11,2015
12/1/2015,1,EE,HK5,12,2015
12/1/2015,53,EE,HK5,12,2015
12/1/2015,9,EE,HK5,12,2015
12/1/2015,1,UE,HK5,12,2015
12/1/2015,3,UE,HK5,12,2015
11/1/2015,16,UE,HK5,11,2015
12/1/2015,7,UE,HK5,12,2015
12/1/2015,3,UE,HK5,12,2015
12/1/2015,4,UE,HK5,12,2015
12/1/2015,1,UE,HK5,12,2015
1/1/2016,373,C,HK5,1,2016
1/1/2016,2206,C,HK5,1,2016
1/1/2016,77,C,HK5,1,2016
1/1/2016,49,C,HK5,1,2016
2/1/2016,337,C,HK5,2,2016
2/1/2016,2599,C,HK5,2,2016
2/1/2016,82,C,HK5,2,2016
2/1/2016,55,C,HK5,2,2016
3/1/2016,375,C,HK5,3,2016
3/1/2016,459,C,HK5,3,2016
3/1/2016,53,C,HK5,3,2016
4/1/2016,1973,C,HK5,4,2016
4/1/2016,337,C,HK5,4,2016
4/1/2016,125,C,HK5,4,2016
4/1/2016,4,C,HK5,4,2016
5/1/2016,5405,C,HK5,5,2016
5/1/2016,487,C,HK5,5,2016
5/1/2016,90,C,HK5,5,2016
5/1/2016,13,C,HK5,5,2016
6/1/2016,6162,C,HK5,6,2016
6/1/2016,433,C,HK5,6,2016
6/1/2016,136,C,HK5,6,2016
6/1/2016,6,C,HK5,6,2016
7/1/2016,6788,C,HK5,7,2016
7/1/2016,50,C,HK5,7,2016
7/1/2016,121,C,HK5,7,2016
8/1/2016,6994,C,HK5,8,2016
8/1/2016,439,C,HK5,8,2016
8/1/2016,117,C,HK5,8,2016
8/1/2016,2,C,HK5,8,2016
11/1/2016,29,C,HK5,11,2016
11/1/2016,6,C,HK5,11,2016
12/1/2016,1764,C,HK5,12,2016
12/1/2016,2419,C,HK5,12,2016
12/1/2016,91,C,HK5,12,2016
1/1/2016,14,EE,HK5,1,2016
1/1/2016,113,EE,HK5,1,2016
1/1/2016,49,EE,HK5,1,2016
1/1/2016,21,EE,HK5,1,2016
2/1/2016,19,EE,HK5,2,2016
2/1/2016,120,EE,HK5,2,2016
2/1/2016,53,EE,HK5,2,2016
2/1/2016,26,EE,HK5,2,2016
3/1/2016,11,EE,HK5,3,2016
3/1/2016,7,EE,HK5,3,2016
3/1/2016,32,EE,HK5,3,2016
3/1/2016,1,EE,HK5,3,2016
4/1/2016,604,EE,HK5,4,2016
4/1/2016,595,EE,HK5,4,2016
4/1/2016,78,EE,HK5,4,2016
4/1/2016,5,EE,HK5,4,2016
5/1/2016,252,EE,HK5,5,2016
5/1/2016,40,EE,HK5,5,2016
5/1/2016,74,EE,HK5,5,2016
5/1/2016,11,EE,HK5,5,2016
6/1/2016,308,EE,HK5,6,2016
6/1/2016,6,EE,HK5,6,2016
6/1/2016,183,EE,HK5,6,2016
6/1/2016,9,EE,HK5,6,2016
7/1/2016,555,EE,HK5,7,2016
7/1/2016,7,EE,HK5,7,2016
7/1/2016,214,EE,HK5,7,2016
7/1/2016,1,EE,HK5,7,2016
8/1/2016,489,EE,HK5,8,2016
8/1/2016,36,EE,HK5,8,2016
8/1/2016,203,EE,HK5,8,2016
8/1/2016,5,EE,HK5,8,2016
11/1/2016,118,EE,HK5,11,2016
11/1/2016,15,EE,HK5,11,2016
12/1/2016,144,EE,HK5,12,2016
12/1/2016,108,EE,HK5,12,2016
12/1/2016,299,EE,HK5,12,2016
1/1/2016,12,UE,HK5,1,2016
1/1/2016,26,UE,HK5,1,2016
2/1/2016,11,UE,HK5,2,2016
2/1/2016,15,UE,HK5,2,2016
2/1/2016,2,UE,HK5,2,2016
3/1/2016,5,UE,HK5,3,2016
3/1/2016,102,UE,HK5,3,2016
3/1/2016,2,UE,HK5,3,2016
3/1/2016,11,UE,HK5,3,2016
4/1/2016,447,UE,HK5,4,2016
4/1/2016,12,UE,HK5,4,2016
4/1/2016,13,UE,HK5,4,2016
4/1/2016,8,UE,HK5,4,2016
5/1/2016,385,UE,HK5,5,2016
5/1/2016,57,UE,HK5,5,2016
5/1/2016,9,UE,HK5,5,2016
5/1/2016,1,UE,HK5,5,2016
6/1/2016,299,UE,HK5,6,2016
6/1/2016,23,UE,HK5,6,2016
7/1/2016,217,UE,HK5,7,2016
7/1/2016,1,UE,HK5,7,2016
7/1/2016,23,UE,HK5,7,2016
7/1/2016,8,UE,HK5,7,2016
8/1/2016,326,UE,HK5,8,2016
8/1/2016,1,UE,HK5,8,2016
8/1/2016,8,UE,HK5,8,2016
11/1/2016,3,UE,HK5,11,2016
12/1/2016,15,UE,HK5,12,2016
12/1/2016,59,UE,HK5,12,2016
12/1/2016,12,UE,HK5,12,2016
12/1/2016,2,UE,HK5,12,2016
1/1/2016,4,UE,HK5,1,2016
1/1/2016,54,UE,HK5,1,2016
1/1/2016,25,UE,HK5,1,2016
1/1/2016,19,UE,HK5,1,2016
2/1/2016,6,UE,HK5,2,2016
2/1/2016,46,UE,HK5,2,2016
2/1/2016,3,UE,HK5,2,2016
3/1/2016,2,UE,HK5,3,2016
3/1/2016,169,UE,HK5,3,2016
3/1/2016,5,UE,HK5,3,2016
3/1/2016,47,UE,HK5,3,2016
4/1/2016,345,UE,HK5,4,2016
4/1/2016,148,UE,HK5,4,2016
4/1/2016,6,UE,HK5,4,2016
4/1/2016,6,UE,HK5,4,2016
5/1/2016,1966,UE,HK5,5,2016
5/1/2016,1545,UE,HK5,5,2016
5/1/2016,124,UE,HK5,5,2016
5/1/2016,55,UE,HK5,5,2016
6/1/2016,7,UE,HK5,6,2016
6/1/2016,755,UE,HK5,6,2016
6/1/2016,14,UE,HK5,6,2016
7/1/2016,684,UE,HK5,7,2016
7/1/2016,39,UE,HK5,7,2016
7/1/2016,18,UE,HK5,7,2016
8/1/2016,106,UE,HK5,8,2016
8/1/2016,1,UE,HK5,8,2016
11/1/2016,3,UE,HK5,11,2016
12/1/2016,3,UE,HK5,12,2016
12/1/2016,3,UE,HK5,12,2016
12/1/2016,5,UE,HK5,12,2016
1/1/2017,5351,C,HK5,1,2017
1/1/2017,35,C,HK5,1,2017
1/1/2017,128,C,HK5,1,2017
1/1/2017,2,C,HK5,1,2017
2/1/2017,8441,C,HK5,2,2017
2/1/2017,1585,C,HK5,2,2017
2/1/2017,59,C,HK5,2,2017
2/1/2017,1,C,HK5,2,2017
3/1/2017,1249,C,HK5,3,2017
4/1/2017,8079,C,HK5,4,2017
4/1/2017,98,C,HK5,4,2017
4/1/2017,169,C,HK5,4,2017
5/1/2017,11489,C,HK5,5,2017
5/1/2017,2,C,HK5,5,2017
5/1/2017,966,C,HK5,5,2017
6/1/2017,8723,C,HK5,6,2017
6/1/2017,3033,C,HK5,6,2017
6/1/2017,322,C,HK5,6,2017
6/1/2017,1,C,HK5,6,2017
7/1/2017,8868,C,HK5,7,2017
7/1/2017,454,C,HK5,7,2017
7/1/2017,724,C,HK5,7,2017
7/1/2017,96,C,HK5,7,2017
8/1/2017,6961,C,HK5,8,2017
8/1/2017,1375,C,HK5,8,2017
8/1/2017,273,C,HK5,8,2017
8/1/2017,1,C,HK5,8,2017
9/1/2017,9355,C,HK5,9,2017
9/1/2017,6,C,HK5,9,2017
9/1/2017,874,C,HK5,9,2017
9/1/2017,1,C,HK5,9,2017
10/1/2017,9319,C,HK5,10,2017
10/1/2017,1123,C,HK5,10,2017
10/1/2017,891,C,HK5,10,2017
10/1/2017,3,C,HK5,10,2017
11/1/2017,10358,C,HK5,11,2017
11/1/2017,1,C,HK5,11,2017
11/1/2017,1262,C,HK5,11,2017
12/1/2017,5589,C,HK5,12,2017
12/1/2017,2895,C,HK5,12,2017
12/1/2017,763,C,HK5,12,2017
12/1/2017,362,C,HK5,12,2017
1/1/2017,346,EE,HK5,1,2017
1/1/2017,3,EE,HK5,1,2017
1/1/2017,410,EE,HK5,1,2017
1/1/2017,17,EE,HK5,1,2017
2/1/2017,530,EE,HK5,2,2017
2/1/2017,110,EE,HK5,2,2017
2/1/2017,378,EE,HK5,2,2017
2/1/2017,24,EE,HK5,2,2017
3/1/2017,107,EE,HK5,3,2017
4/1/2017,592,EE,HK5,4,2017
4/1/2017,86,EE,HK5,4,2017
4/1/2017,508,EE,HK5,4,2017
5/1/2017,842,EE,HK5,5,2017
5/1/2017,1402,EE,HK5,5,2017
6/1/2017,619,EE,HK5,6,2017
6/1/2017,135,EE,HK5,6,2017
6/1/2017,961,EE,HK5,6,2017
6/1/2017,1,EE,HK5,6,2017
7/1/2017,564,EE,HK5,7,2017
7/1/2017,27,EE,HK5,7,2017
7/1/2017,1000,EE,HK5,7,2017
7/1/2017,54,EE,HK5,7,2017
8/1/2017,481,EE,HK5,8,2017
8/1/2017,77,EE,HK5,8,2017
8/1/2017,550,EE,HK5,8,2017
8/1/2017,1,EE,HK5,8,2017
9/1/2017,641,EE,HK5,9,2017
9/1/2017,1,EE,HK5,9,2017
9/1/2017,68,EE,HK5,9,2017
9/1/2017,2,EE,HK5,9,2017
10/1/2017,668,EE,HK5,10,2017
10/1/2017,81,EE,HK5,10,2017
10/1/2017,64,EE,HK5,10,2017
10/1/2017,2,EE,HK5,10,2017
11/1/2017,777,EE,HK5,11,2017
11/1/2017,70,EE,HK5,11,2017
12/1/2017,376,EE,HK5,12,2017
12/1/2017,184,EE,HK5,12,2017
12/1/2017,306,EE,HK5,12,2017
12/1/2017,83,EE,HK5,12,2017
1/1/2017,514,UE,HK5,1,2017
1/1/2017,36,UE,HK5,1,2017
1/1/2017,20,UE,HK5,1,2017
1/1/2017,1,UE,HK5,1,2017
2/1/2017,374,UE,HK5,2,2017
2/1/2017,101,UE,HK5,2,2017
2/1/2017,9,UE,HK5,2,2017
3/1/2017,56,UE,HK5,3,2017
4/1/2017,179,UE,HK5,4,2017
4/1/2017,15,UE,HK5,4,2017
4/1/2017,34,UE,HK5,4,2017
4/1/2017,1,UE,HK5,4,2017
5/1/2017,281,UE,HK5,5,2017
6/1/2017,132,UE,HK5,6,2017
6/1/2017,15,UE,HK5,6,2017
6/1/2017,1,UE,HK5,6,2017
7/1/2017,231,UE,HK5,7,2017
7/1/2017,11,UE,HK5,7,2017
7/1/2017,2,UE,HK5,7,2017
8/1/2017,132,UE,HK5,8,2017
8/1/2017,14,UE,HK5,8,2017
8/1/2017,5,UE,HK5,8,2017
9/1/2017,57,UE,HK5,9,2017
9/1/2017,2,UE,HK5,9,2017
10/1/2017,142,UE,HK5,10,2017
10/1/2017,6,UE,HK5,10,2017
11/1/2017,123,UE,HK5,11,2017
12/1/2017,89,UE,HK5,12,2017
12/1/2017,62,UE,HK5,12,2017
12/1/2017,3,UE,HK5,12,2017
12/1/2017,4,UE,HK5,12,2017
1/1/2017,28,UE,HK5,1,2017
1/1/2017,1,UE,HK5,1,2017
2/1/2017,15,UE,HK5,2,2017
2/1/2017,4,UE,HK5,2,2017
2/1/2017,4,UE,HK5,2,2017
3/1/2017,4,UE,HK5,3,2017
4/1/2017,6,UE,HK5,4,2017
4/1/2017,1,UE,HK5,4,2017
4/1/2017,23,UE,HK5,4,2017
5/1/2017,21,UE,HK5,5,2017
5/1/2017,16,UE,HK5,5,2017
6/1/2017,10,UE,HK5,6,2017
6/1/2017,7,UE,HK5,6,2017
6/1/2017,8,UE,HK5,6,2017
7/1/2017,13,UE,HK5,7,2017
7/1/2017,30,UE,HK5,7,2017
7/1/2017,1,UE,HK5,7,2017
8/1/2017,13,UE,HK5,8,2017
8/1/2017,3,UE,HK5,8,2017
8/1/2017,10,UE,HK5,8,2017
9/1/2017,5,UE,HK5,9,2017
9/1/2017,58,UE,HK5,9,2017
10/1/2017,20,UE,HK5,10,2017
10/1/2017,4,UE,HK5,10,2017
10/1/2017,32,UE,HK5,10,2017
10/1/2017,1,UE,HK5,10,2017
11/1/2017,12,UE,HK5,11,2017
11/1/2017,50,UE,HK5,11,2017
12/1/2017,22,UE,HK5,12,2017
12/1/2017,912,UE,HK5,12,2017
12/1/2017,40,UE,HK5,12,2017
12/1/2017,73,UE,HK5,12,2017
1/1/2018,5694,C,HK5,1,2018
1/1/2018,6550,C,HK5,1,2018
1/1/2018,667,C,HK5,1,2018
1/1/2018,590,C,HK5,1,2018
2/1/2018,5129,C,HK5,2,2018
2/1/2018,2946,C,HK5,2,2018
2/1/2018,47,C,HK5,2,2018
2/1/2018,855,C,HK5,2,2018
3/1/2018,3637,C,HK5,3,2018
3/1/2018,6378,C,HK5,3,2018
3/1/2018,694,C,HK5,3,2018
3/1/2018,551,C,HK5,3,2018
4/1/2018,10145,C,HK5,4,2018
4/1/2018,175,C,HK5,4,2018
4/1/2018,1194,C,HK5,4,2018
4/1/2018,40,C,HK5,4,2018
5/1/2018,11700,C,HK5,5,2018
5/1/2018,45,C,HK5,5,2018
5/1/2018,1194,C,HK5,5,2018
5/1/2018,32,C,HK5,5,2018
6/1/2018,10386,C,HK5,6,2018
6/1/2018,564,C,HK5,6,2018
6/1/2018,917,C,HK5,6,2018
6/1/2018,257,C,HK5,6,2018
7/1/2018,13268,C,HK5,7,2018
7/1/2018,1301,C,HK5,7,2018
7/1/2018,45,C,HK5,7,2018
8/1/2018,11683,C,HK5,8,2018
8/1/2018,318,C,HK5,8,2018
8/1/2018,1196,C,HK5,8,2018
8/1/2018,58,C,HK5,8,2018
9/1/2018,10387,C,HK5,9,2018
9/1/2018,119,C,HK5,9,2018
9/1/2018,1108,C,HK5,9,2018
9/1/2018,19,C,HK5,9,2018
10/1/2018,13211,C,HK5,10,2018
10/1/2018,96,C,HK5,10,2018
10/1/2018,1401,C,HK5,10,2018
10/1/2018,3,C,HK5,10,2018
11/1/2018,11786,C,HK5,11,2018
11/1/2018,1176,C,HK5,11,2018
11/1/2018,9,C,HK5,11,2018
12/1/2018,11662,C,HK5,12,2018
12/1/2018,1227,C,HK5,12,2018
12/1/2018,7,C,HK5,12,2018
1/1/2018,453,EE,HK5,1,2018
1/1/2018,373,EE,HK5,1,2018
1/1/2018,56,EE,HK5,1,2018
1/1/2018,58,EE,HK5,1,2018
2/1/2018,572,EE,HK5,2,2018
2/1/2018,356,EE,HK5,2,2018
2/1/2018,16,EE,HK5,2,2018
2/1/2018,55,EE,HK5,2,2018
3/1/2018,332,EE,HK5,3,2018
3/1/2018,731,EE,HK5,3,2018
3/1/2018,43,EE,HK5,3,2018
3/1/2018,39,EE,HK5,3,2018
4/1/2018,769,EE,HK5,4,2018
4/1/2018,23,EE,HK5,4,2018
4/1/2018,73,EE,HK5,4,2018
4/1/2018,3,EE,HK5,4,2018
5/1/2018,907,EE,HK5,5,2018
5/1/2018,4,EE,HK5,5,2018
5/1/2018,63,EE,HK5,5,2018
5/1/2018,2,EE,HK5,5,2018
6/1/2018,930,EE,HK5,6,2018
6/1/2018,43,EE,HK5,6,2018
6/1/2018,70,EE,HK5,6,2018
6/1/2018,11,EE,HK5,6,2018
7/1/2018,1121,EE,HK5,7,2018
7/1/2018,60,EE,HK5,7,2018
7/1/2018,2,EE,HK5,7,2018
8/1/2018,965,EE,HK5,8,2018
8/1/2018,33,EE,HK5,8,2018
8/1/2018,60,EE,HK5,8,2018
8/1/2018,2,EE,HK5,8,2018
9/1/2018,1039,EE,HK5,9,2018
9/1/2018,11,EE,HK5,9,2018
9/1/2018,61,EE,HK5,9,2018
9/1/2018,1,EE,HK5,9,2018
10/1/2018,1215,EE,HK5,10,2018
10/1/2018,4,EE,HK5,10,2018
10/1/2018,75,EE,HK5,10,2018
11/1/2018,1115,EE,HK5,11,2018
11/1/2018,66,EE,HK5,11,2018
11/1/2018,5,EE,HK5,11,2018
12/1/2018,1194,EE,HK5,12,2018
12/1/2018,68,EE,HK5,12,2018
1/1/2018,104,UE,HK5,1,2018
1/1/2018,136,UE,HK5,1,2018
1/1/2018,33,UE,HK5,1,2018
1/1/2018,19,UE,HK5,1,2018
2/1/2018,149,UE,HK5,2,2018
2/1/2018,76,UE,HK5,2,2018
2/1/2018,3,UE,HK5,2,2018
2/1/2018,16,UE,HK5,2,2018
3/1/2018,242,UE,HK5,3,2018
3/1/2018,685,UE,HK5,3,2018
3/1/2018,14,UE,HK5,3,2018
3/1/2018,13,UE,HK5,3,2018
4/1/2018,619,UE,HK5,4,2018
4/1/2018,16,UE,HK5,4,2018
4/1/2018,35,UE,HK5,4,2018
4/1/2018,4,UE,HK5,4,2018
5/1/2018,316,UE,HK5,5,2018
5/1/2018,1,UE,HK5,5,2018
5/1/2018,24,UE,HK5,5,2018
6/1/2018,219,UE,HK5,6,2018
6/1/2018,18,UE,HK5,6,2018
6/1/2018,35,UE,HK5,6,2018
6/1/2018,6,UE,HK5,6,2018
7/1/2018,309,UE,HK5,7,2018
7/1/2018,1,UE,HK5,7,2018
7/1/2018,33,UE,HK5,7,2018
7/1/2018,1,UE,HK5,7,2018
8/1/2018,340,UE,HK5,8,2018
8/1/2018,43,UE,HK5,8,2018
8/1/2018,25,UE,HK5,8,2018
8/1/2018,4,UE,HK5,8,2018
9/1/2018,239,UE,HK5,9,2018
9/1/2018,3,UE,HK5,9,2018
9/1/2018,18,UE,HK5,9,2018
9/1/2018,1,UE,HK5,9,2018
10/1/2018,267,UE,HK5,10,2018
10/1/2018,3,UE,HK5,10,2018
10/1/2018,32,UE,HK5,10,2018
10/1/2018,2,UE,HK5,10,2018
11/1/2018,178,UE,HK5,11,2018
11/1/2018,26,UE,HK5,11,2018
12/1/2018,197,UE,HK5,12,2018
12/1/2018,37,UE,HK5,12,2018
1/1/2018,11,UE,HK5,1,2018
1/1/2018,2,UE,HK5,1,2018
1/1/2018,109,UE,HK5,1,2018
1/1/2018,84,UE,HK5,1,2018
2/1/2018,6,UE,HK5,2,2018
2/1/2018,1,UE,HK5,2,2018
2/1/2018,12,UE,HK5,2,2018
2/1/2018,156,UE,HK5,2,2018
3/1/2018,400,UE,HK5,3,2018
3/1/2018,363,UE,HK5,3,2018
3/1/2018,39,UE,HK5,3,2018
3/1/2018,32,UE,HK5,3,2018
4/1/2018,14,UE,HK5,4,2018
4/1/2018,120,UE,HK5,4,2018
4/1/2018,3,UE,HK5,4,2018
5/1/2018,37,UE,HK5,5,2018
5/1/2018,100,UE,HK5,5,2018
5/1/2018,3,UE,HK5,5,2018
6/1/2018,33,UE,HK5,6,2018
6/1/2018,5,UE,HK5,6,2018
6/1/2018,81,UE,HK5,6,2018
6/1/2018,24,UE,HK5,6,2018
7/1/2018,387,UE,HK5,7,2018
7/1/2018,150,UE,HK5,7,2018
7/1/2018,2,UE,HK5,7,2018
8/1/2018,104,UE,HK5,8,2018
8/1/2018,3,UE,HK5,8,2018
8/1/2018,120,UE,HK5,8,2018
8/1/2018,11,UE,HK5,8,2018
9/1/2018,55,UE,HK5,9,2018
9/1/2018,1,UE,HK5,9,2018
9/1/2018,99,UE,HK5,9,2018
9/1/2018,3,UE,HK5,9,2018
10/1/2018,64,UE,HK5,10,2018
10/1/2018,1,UE,HK5,10,2018
10/1/2018,122,UE,HK5,10,2018
11/1/2018,73,UE,HK5,11,2018
11/1/2018,84,UE,HK5,11,2018
11/1/2018,1,UE,HK5,11,2018
12/1/2018,74,UE,HK5,12,2018
12/1/2018,106,UE,HK5,12,2018
12/1/2018,1,UE,HK5,12,2018
1/1/2019,12466,C,HK5,1,2019
1/1/2019,1030,C,HK5,1,2019
1/1/2019,1186,C,HK5,1,2019
1/1/2019,66,C,HK5,1,2019
2/1/2019,5602,C,HK5,2,2019
2/1/2019,235,C,HK5,2,2019
2/1/2019,579,C,HK5,2,2019
2/1/2019,40,C,HK5,2,2019
3/1/2019,6503,C,HK5,3,2019
3/1/2019,591,C,HK5,3,2019
3/1/2019,792,C,HK5,3,2019
3/1/2019,48,C,HK5,3,2019
1/1/2019,1126,EE,HK5,1,2019
1/1/2019,109,EE,HK5,1,2019
1/1/2019,62,EE,HK5,1,2019
1/1/2019,1,EE,HK5,1,2019
2/1/2019,1066,EE,HK5,2,2019
2/1/2019,307,EE,HK5,2,2019
2/1/2019,52,EE,HK5,2,2019
2/1/2019,4,EE,HK5,2,2019
3/1/2019,1257,EE,HK5,3,2019
3/1/2019,100,EE,HK5,3,2019
3/1/2019,51,EE,HK5,3,2019
3/1/2019,10,EE,HK5,3,2019
4/1/2019,1230,EE,HK5,4,2019
4/1/2019,23,EE,HK5,4,2019
4/1/2019,5,EE,HK5,4,2019
5/1/2019,1442,EE,HK5,5,2019
5/1/2019,37,EE,HK5,5,2019
5/1/2019,35,EE,HK5,5,2019
5/1/2019,6,EE,HK5,5,2019
2/1/2019,2142,C,HK5,2,2019
2/1/2019,544,C,HK5,2,2019
2/1/2019,235,C,HK5,2,2019
3/1/2019,5470,C,HK5,3,2019
3/1/2019,394,C,HK5,3,2019
3/1/2019,386,C,HK5,3,2019
3/1/2019,19,C,HK5,3,2019
4/1/2019,12381,C,HK5,4,2019
4/1/2019,996,C,HK5,4,2019
4/1/2019,205,C,HK5,4,2019
5/1/2019,12150,C,HK5,5,2019
5/1/2019,411,C,HK5,5,2019
5/1/2019,1180,C,HK5,5,2019
5/1/2019,111,C,HK5,5,2019
1/1/2019,262,UE,HK5,1,2019
1/1/2019,14,UE,HK5,1,2019
1/1/2019,44,UE,HK5,1,2019
1/1/2019,8,UE,HK5,1,2019
2/1/2019,449,UE,HK5,2,2019
2/1/2019,159,UE,HK5,2,2019
2/1/2019,28,UE,HK5,2,2019
2/1/2019,7,UE,HK5,2,2019
3/1/2019,858,UE,HK5,3,2019
3/1/2019,240,UE,HK5,3,2019
3/1/2019,42,UE,HK5,3,2019
3/1/2019,4,UE,HK5,3,2019
4/1/2019,363,UE,HK5,4,2019
4/1/2019,1,UE,HK5,4,2019
4/1/2019,41,UE,HK5,4,2019
4/1/2019,18,UE,HK5,4,2019
5/1/2019,204,UE,HK5,5,2019
5/1/2019,11,UE,HK5,5,2019
5/1/2019,24,UE,HK5,5,2019
5/1/2019,7,UE,HK5,5,2019
1/1/2019,86,UE,HK5,1,2019
1/1/2019,9,UE,HK5,1,2019
1/1/2019,87,UE,HK5,1,2019
1/1/2019,5,UE,HK5,1,2019
2/1/2019,310,UE,HK5,2,2019
2/1/2019,990,UE,HK5,2,2019
2/1/2019,71,UE,HK5,2,2019
2/1/2019,57,UE,HK5,2,2019
3/1/2019,111,UE,HK5,3,2019
3/1/2019,41,UE,HK5,3,2019
3/1/2019,64,UE,HK5,3,2019
3/1/2019,8,UE,HK5,3,2019
4/1/2019,91,UE,HK5,4,2019
4/1/2019,80,UE,HK5,4,2019
4/1/2019,25,UE,HK5,4,2019
5/1/2019,71,UE,HK5,5,2019
5/1/2019,1,UE,HK5,5,2019
5/1/2019,92,UE,HK5,5,2019
5/1/2019,8,UE,HK5,5,2019
